#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOW COURSE/AERIAL MARKER 21C03: Longmire (Disc), WA
#	SNOW COURSE/AERIAL MARKER 21A10: Schreibers Meadow, WA
#	SNOTEL 791: Stevens Pass, WA
#	SNOW COURSE/AERIAL MARKER 21B08: Tunnel Avenue, WA
#	SNOTEL 909: Wells Creek, WA
# 
# Data items provided in this file:
#
# Element Name             Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Depth               Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           SNWD          Total snow depth                                                                                   
# Snow Water Equivalent    Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Air Temperature Maximum  Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum  Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Mar 22, 2022 11:37:03 PM GMT-08:00
#
Date,Station Id,Station Name,Elevation (ft),Latitude,Longitude,Snow Depth (in) Start of Day Values,Snow Water Equivalent (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF)
1998-04-07,791,Stevens Pass,3950,47.74607,-121.09288,,35.4,41,27
1998-04-08,791,Stevens Pass,3950,47.74607,-121.09288,,35.5,44,25
1998-04-09,791,Stevens Pass,3950,47.74607,-121.09288,,35.6,43,27
1998-04-10,791,Stevens Pass,3950,47.74607,-121.09288,,35.6,43,27
1998-04-11,791,Stevens Pass,3950,47.74607,-121.09288,,35.1,41,25
1998-04-12,791,Stevens Pass,3950,47.74607,-121.09288,,34.8,38,24
1998-04-13,791,Stevens Pass,3950,47.74607,-121.09288,,34.5,50,24
1998-04-14,791,Stevens Pass,3950,47.74607,-121.09288,,34.6,49,26
1998-04-15,791,Stevens Pass,3950,47.74607,-121.09288,,34.2,46,24
1998-04-16,791,Stevens Pass,3950,47.74607,-121.09288,,33.7,40,26
1998-04-17,791,Stevens Pass,3950,47.74607,-121.09288,,33.3,55,25
1998-04-18,791,Stevens Pass,3950,47.74607,-121.09288,,33.2,49,31
1998-04-19,791,Stevens Pass,3950,47.74607,-121.09288,,32.8,47,28
1998-04-20,791,Stevens Pass,3950,47.74607,-121.09288,,32.1,57,30
1998-04-21,791,Stevens Pass,3950,47.74607,-121.09288,,31.2,62,33
1998-04-22,791,Stevens Pass,3950,47.74607,-121.09288,,30.5,64,36
1998-04-23,791,Stevens Pass,3950,47.74607,-121.09288,,29.9,55,31
1998-04-24,791,Stevens Pass,3950,47.74607,-121.09288,,28.7,40,29
1998-04-25,791,Stevens Pass,3950,47.74607,-121.09288,,28.2,42,29
1998-04-26,791,Stevens Pass,3950,47.74607,-121.09288,,28.1,55,28
1998-04-27,791,Stevens Pass,3950,47.74607,-121.09288,,27.3,64,33
1998-04-28,791,Stevens Pass,3950,47.74607,-121.09288,,26.4,67,37
1998-04-29,791,Stevens Pass,3950,47.74607,-121.09288,,25.1,68,38
1998-04-30,791,Stevens Pass,3950,47.74607,-121.09288,,23.6,73,41
1998-05-01,791,Stevens Pass,3950,47.74607,-121.09288,,22.1,72,42
1998-05-02,791,Stevens Pass,3950,47.74607,-121.09288,,20.5,58,40
1998-05-03,791,Stevens Pass,3950,47.74607,-121.09288,,18.9,51,39
1998-05-04,791,Stevens Pass,3950,47.74607,-121.09288,,18.2,68,38
1998-05-05,791,Stevens Pass,3950,47.74607,-121.09288,,16.7,64,38
1998-05-06,791,Stevens Pass,3950,47.74607,-121.09288,,15.1,61,39
1998-05-07,791,Stevens Pass,3950,47.74607,-121.09288,,13.5,54,38
1998-05-08,791,Stevens Pass,3950,47.74607,-121.09288,,12.5,42,35
1998-05-09,791,Stevens Pass,3950,47.74607,-121.09288,,11.9,41,35
1998-05-10,791,Stevens Pass,3950,47.74607,-121.09288,,11.5,46,36
1998-05-11,791,Stevens Pass,3950,47.74607,-121.09288,,10.8,43,35
1998-05-12,791,Stevens Pass,3950,47.74607,-121.09288,,10.4,55,34
1998-05-13,791,Stevens Pass,3950,47.74607,-121.09288,,9.1,42,32
1998-05-14,791,Stevens Pass,3950,47.74607,-121.09288,,8.3,44,31
1998-05-15,791,Stevens Pass,3950,47.74607,-121.09288,,8.0,45,28
1998-05-16,791,Stevens Pass,3950,47.74607,-121.09288,,7.5,51,28
1998-05-17,791,Stevens Pass,3950,47.74607,-121.09288,,6.9,41,34
1998-05-18,791,Stevens Pass,3950,47.74607,-121.09288,,6.3,47,33
1998-05-19,791,Stevens Pass,3950,47.74607,-121.09288,,5.6,62,33
1998-05-20,791,Stevens Pass,3950,47.74607,-121.09288,,4.6,63,35
1998-05-21,791,Stevens Pass,3950,47.74607,-121.09288,,3.5,42,37
1998-05-22,791,Stevens Pass,3950,47.74607,-121.09288,,2.9,43,36
1998-05-23,791,Stevens Pass,3950,47.74607,-121.09288,,2.3,48,38
1998-05-24,791,Stevens Pass,3950,47.74607,-121.09288,,1.6,51,33
1998-05-25,791,Stevens Pass,3950,47.74607,-121.09288,,0.7,40,31
1998-05-26,791,Stevens Pass,3950,47.74607,-121.09288,,0.9,36,31
1998-05-27,791,Stevens Pass,3950,47.74607,-121.09288,,1.1,39,30
1998-05-28,791,Stevens Pass,3950,47.74607,-121.09288,,1.4,57,30
1998-05-29,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,52,36
1998-05-30,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,46,39
1998-05-31,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,66,38
1998-06-01,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,60,42
1998-06-02,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,67,40
1998-06-03,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,65,39
1998-06-04,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,56,39
1998-06-05,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,60,41
1998-06-06,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,70,39
1998-06-07,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,64,42
1998-06-08,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,66,43
1998-06-09,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,66,45
1998-06-10,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,50,44
1998-06-11,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,50,44
1998-06-12,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,66,43
1998-06-13,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,48,41
1998-06-14,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,59,41
1998-06-15,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,44,33
1998-06-16,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,48,36
1998-06-17,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,58,41
1998-06-18,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,50,39
1998-06-19,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,46,38
1998-06-20,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,67,38
1998-06-21,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,72,44
1998-06-22,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,71,44
1998-06-23,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,53,44
1998-06-24,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,52,41
1998-06-25,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,47,39
1998-06-26,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,43,39
1998-06-27,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,61,41
1998-06-28,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,73,40
1998-06-29,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,73,47
1998-06-30,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,81,52
1998-07-01,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,74,50
1998-07-02,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,69,49
1998-07-03,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,54,48
1998-07-04,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,52,46
1998-07-05,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,55,46
1998-07-06,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,72,47
1998-07-07,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,,
1998-07-08,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,71,50
1998-07-09,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,78,47
1998-07-10,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,73,47
1998-07-11,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,56,46
1998-07-12,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,59,44
1998-07-13,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,59,43
1998-07-14,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,63,44
1998-07-15,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,64,49
1998-07-16,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,83,49
1998-07-17,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,79,51
1998-07-18,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,75,49
1998-07-19,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,60,46
1998-07-20,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,76,42
1998-07-21,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,86,50
1998-07-22,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,86,55
1998-07-23,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,79,51
1998-07-24,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,75,48
1998-07-25,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,84,51
1998-07-26,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,93,60
1998-07-27,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,93,61
1998-07-28,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,90,61
1998-07-29,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,91,57
1998-07-30,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,67,55
1998-07-31,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,55,51
1998-08-01,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,60,49
1998-08-02,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,83,47
1998-08-03,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,88,55
1998-08-04,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,91,54
1998-08-05,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,77,51
1998-08-06,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,68,48
1998-08-07,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,65,41
1998-08-08,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,77,41
1998-08-09,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,78,46
1998-08-10,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,76,45
1998-08-11,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,75,50
1998-08-12,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,81,49
1998-08-13,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,85,52
1998-08-14,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,80,53
1998-08-15,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,59,46
1998-08-16,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,51,39
1998-08-17,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,50,36
1998-08-18,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,52,38
1998-08-19,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,71,37
1998-08-20,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,80,48
1998-08-21,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,64,49
1998-08-22,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,68,47
1998-08-23,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,54,47
1998-08-24,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,70,46
1998-08-25,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,67,44
1998-08-26,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,66,42
1998-08-27,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,78,42
1998-08-28,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,87,51
1998-08-29,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,76,49
1998-08-30,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,81,47
1998-08-31,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,91,52
1998-09-01,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,86,53
1998-09-02,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,80,49
1998-09-03,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,84,49
1998-09-04,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,78,48
1998-09-05,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,80,46
1998-09-06,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,83,46
1998-09-07,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,77,48
1998-09-08,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,55,44
1998-09-09,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,60,36
1998-09-10,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,66,35
1998-09-11,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,68,43
1998-09-12,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,72,45
1998-09-13,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,70,41
1998-09-14,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,76,44
1998-09-15,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,82,48
1998-09-16,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,78,47
1998-09-17,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,65,42
1998-09-18,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,55,42
1998-09-19,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,45,42
1998-09-20,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,60,40
1998-09-21,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,71,40
1998-09-22,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,73,44
1998-09-23,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,74,43
1998-09-24,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,61,43
1998-09-25,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,47,41
1998-09-26,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,66,36
1998-09-27,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,72,42
1998-09-28,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,69,42
1998-09-29,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,67,40
1998-09-30,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,74,44
1998-10-01,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,64,40
1998-10-02,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,41,31
1998-10-03,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,42,32
1998-10-04,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,48,33
1998-10-05,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,54,35
1998-10-06,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,59,39
1998-10-07,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,64,42
1998-10-08,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,45,35
1998-10-09,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,40,31
1998-10-10,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,43,30
1998-10-11,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,43,29
1998-10-12,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,45,39
1998-10-13,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,44,36
1998-10-14,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,36,31
1998-10-15,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,38,29
1998-10-16,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,47,26
1998-10-17,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,44,29
1998-10-18,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,50,26
1998-10-19,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,55,28
1998-10-20,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,56,37
1998-10-21,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,57,36
1998-10-22,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,66,37
1998-10-23,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,60,37
1998-10-24,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,48,37
1998-10-25,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,46,39
1998-10-26,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,61,38
1998-10-27,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,47,32
1998-10-28,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,33,28
1998-10-29,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,42,24
1998-10-30,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,40,26
1998-10-31,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,36,30
1998-11-01,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,39,29
1998-11-02,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,41,29
1998-11-03,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,38,32
1998-11-04,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,35,31
1998-11-05,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,34,30
1998-11-06,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,35,26
1998-11-07,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,32,24
1998-11-08,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,33,22
1998-11-09,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,34,27
1998-11-10,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,30,23
1998-11-11,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,34,25
1998-11-12,791,Stevens Pass,3950,47.74607,-121.09288,,0.0,41,31
1998-11-13,791,Stevens Pass,3950,47.74607,-121.09288,,0.1,40,33
1998-11-14,791,Stevens Pass,3950,47.74607,-121.09288,,0.3,39,33
1998-11-15,791,Stevens Pass,3950,47.74607,-121.09288,,0.1,40,31
1998-11-16,791,Stevens Pass,3950,47.74607,-121.09288,,0.2,37,30
1998-11-17,791,Stevens Pass,3950,47.74607,-121.09288,,0.8,39,28
1998-11-18,791,Stevens Pass,3950,47.74607,-121.09288,,0.5,33,27
1998-11-19,791,Stevens Pass,3950,47.74607,-121.09288,,0.7,31,26
1998-11-20,791,Stevens Pass,3950,47.74607,-121.09288,,1.2,34,28
1998-11-21,791,Stevens Pass,3950,47.74607,-121.09288,,3.6,33,29
1998-11-22,791,Stevens Pass,3950,47.74607,-121.09288,,5.0,31,24
1998-11-23,791,Stevens Pass,3950,47.74607,-121.09288,,5.6,34,25
1998-11-24,791,Stevens Pass,3950,47.74607,-121.09288,,6.1,34,28
1998-11-25,791,Stevens Pass,3950,47.74607,-121.09288,,7.2,32,28
1998-11-26,791,Stevens Pass,3950,47.74607,-121.09288,,9.3,34,28
1998-11-27,791,Stevens Pass,3950,47.74607,-121.09288,,9.8,35,24
1998-11-28,791,Stevens Pass,3950,47.74607,-121.09288,,9.8,35,21
1998-11-29,791,Stevens Pass,3950,47.74607,-121.09288,,9.9,28,22
1998-11-30,791,Stevens Pass,3950,47.74607,-121.09288,,10.0,28,24
1998-12-01,791,Stevens Pass,3950,47.74607,-121.09288,,10.3,29,26
1998-12-02,791,Stevens Pass,3950,47.74607,-121.09288,,11.8,31,25
1998-12-03,791,Stevens Pass,3950,47.74607,-121.09288,,12.9,29,20
1998-12-04,791,Stevens Pass,3950,47.74607,-121.09288,,12.8,27,17
1998-12-05,791,Stevens Pass,3950,47.74607,-121.09288,,12.9,23,19
1998-12-06,791,Stevens Pass,3950,47.74607,-121.09288,,13.1,29,21
1998-12-07,791,Stevens Pass,3950,47.74607,-121.09288,,13.5,26,22
1998-12-08,791,Stevens Pass,3950,47.74607,-121.09288,,14.3,29,22
1998-12-09,791,Stevens Pass,3950,47.74607,-121.09288,,14.3,28,21
1998-12-10,791,Stevens Pass,3950,47.74607,-121.09288,,14.4,33,22
1998-12-11,791,Stevens Pass,3950,47.74607,-121.09288,,14.8,31,23
1998-12-12,791,Stevens Pass,3950,47.74607,-121.09288,,15.6,32,29
1998-12-13,791,Stevens Pass,3950,47.74607,-121.09288,,16.4,33,26
1998-12-14,791,Stevens Pass,3950,47.74607,-121.09288,,16.2,29,23
1998-12-15,791,Stevens Pass,3950,47.74607,-121.09288,,16.3,33,22
1998-12-16,791,Stevens Pass,3950,47.74607,-121.09288,,16.6,46,31
1998-12-17,791,Stevens Pass,3950,47.74607,-121.09288,,16.6,35,22
1998-12-18,791,Stevens Pass,3950,47.74607,-121.09288,,16.8,22,13
1998-12-19,791,Stevens Pass,3950,47.74607,-121.09288,,16.7,12,0
1998-12-20,791,Stevens Pass,3950,47.74607,-121.09288,,16.6,5,-6
1998-12-21,791,Stevens Pass,3950,47.74607,-121.09288,,16.3,5,-3
1998-12-22,791,Stevens Pass,3950,47.74607,-121.09288,,16.3,9,-4
1998-12-23,791,Stevens Pass,3950,47.74607,-121.09288,,16.3,6,-1
1998-12-24,791,Stevens Pass,3950,47.74607,-121.09288,,16.3,32,3
1998-12-25,791,Stevens Pass,3950,47.74607,-121.09288,,17.2,33,15
1998-12-26,791,Stevens Pass,3950,47.74607,-121.09288,,18.9,31,26
1998-12-27,791,Stevens Pass,3950,47.74607,-121.09288,,20.0,36,25
1998-12-28,791,Stevens Pass,3950,47.74607,-121.09288,,23.1,36,31
1998-12-29,791,Stevens Pass,3950,47.74607,-121.09288,,23.8,40,31
1998-12-30,791,Stevens Pass,3950,47.74607,-121.09288,,24.7,36,28
1998-12-31,791,Stevens Pass,3950,47.74607,-121.09288,,23.9,35,27
1999-01-01,791,Stevens Pass,3950,47.74607,-121.09288,,23.3,33,22
1999-01-02,791,Stevens Pass,3950,47.74607,-121.09288,,23.2,31,20
1999-01-03,791,Stevens Pass,3950,47.74607,-121.09288,,23.2,34,21
1999-01-04,791,Stevens Pass,3950,47.74607,-121.09288,,23.2,43,30
1999-01-05,791,Stevens Pass,3950,47.74607,-121.09288,,23.3,45,29
1999-01-06,791,Stevens Pass,3950,47.74607,-121.09288,,23.3,35,28
1999-01-07,791,Stevens Pass,3950,47.74607,-121.09288,,23.4,33,29
1999-01-08,791,Stevens Pass,3950,47.74607,-121.09288,,23.6,33,28
1999-01-09,791,Stevens Pass,3950,47.74607,-121.09288,,23.7,32,28
1999-01-10,791,Stevens Pass,3950,47.74607,-121.09288,,24.2,42,31
1999-01-11,791,Stevens Pass,3950,47.74607,-121.09288,,25.0,40,28
1999-01-12,791,Stevens Pass,3950,47.74607,-121.09288,,24.6,32,28
1999-01-13,791,Stevens Pass,3950,47.74607,-121.09288,,24.9,31,25
1999-01-14,791,Stevens Pass,3950,47.74607,-121.09288,,25.4,39,29
1999-01-15,791,Stevens Pass,3950,47.74607,-121.09288,,27.4,31,23
1999-01-16,791,Stevens Pass,3950,47.74607,-121.09288,,27.7,30,26
1999-01-17,791,Stevens Pass,3950,47.74607,-121.09288,,28.2,28,24
1999-01-18,791,Stevens Pass,3950,47.74607,-121.09288,,29.3,31,25
1999-01-19,791,Stevens Pass,3950,47.74607,-121.09288,,30.4,33,28
1999-01-20,791,Stevens Pass,3950,47.74607,-121.09288,,30.7,31,27
1999-01-21,791,Stevens Pass,3950,47.74607,-121.09288,,30.8,33,25
1999-01-22,791,Stevens Pass,3950,47.74607,-121.09288,,31.1,29,25
1999-01-23,791,Stevens Pass,3950,47.74607,-121.09288,,31.4,31,24
1999-01-24,791,Stevens Pass,3950,47.74607,-121.09288,,31.1,30,16
1999-01-25,791,Stevens Pass,3950,47.74607,-121.09288,,31.1,20,15
1999-01-26,791,Stevens Pass,3950,47.74607,-121.09288,,31.2,26,16
1999-01-27,791,Stevens Pass,3950,47.74607,-121.09288,,30.9,29,22
1999-01-28,791,Stevens Pass,3950,47.74607,-121.09288,,32.2,31,26
1999-01-29,791,Stevens Pass,3950,47.74607,-121.09288,,34.4,34,30
1999-01-30,791,Stevens Pass,3950,47.74607,-121.09288,,35.2,34,26
1999-01-31,791,Stevens Pass,3950,47.74607,-121.09288,,35.6,28,22
1999-02-01,791,Stevens Pass,3950,47.74607,-121.09288,,35.8,29,23
1999-02-02,791,Stevens Pass,3950,47.74607,-121.09288,,37.3,34,26
1999-02-03,791,Stevens Pass,3950,47.74607,-121.09288,,39.2,28,23
1999-02-04,791,Stevens Pass,3950,47.74607,-121.09288,,40.1,31,23
1999-02-05,791,Stevens Pass,3950,47.74607,-121.09288,,40.9,26,20
1999-02-06,791,Stevens Pass,3950,47.74607,-121.09288,,41.7,31,24
1999-02-07,791,Stevens Pass,3950,47.74607,-121.09288,,42.9,33,22
1999-02-08,791,Stevens Pass,3950,47.74607,-121.09288,,43.9,26,19
1999-02-09,791,Stevens Pass,3950,47.74607,-121.09288,,44.4,32,10
1999-02-10,791,Stevens Pass,3950,47.74607,-121.09288,,44.5,26,13
1999-02-11,791,Stevens Pass,3950,47.74607,-121.09288,,44.5,30,13
1999-02-12,791,Stevens Pass,3950,47.74607,-121.09288,,44.7,28,21
1999-02-13,791,Stevens Pass,3950,47.74607,-121.09288,,44.8,40,20
1999-02-14,791,Stevens Pass,3950,47.74607,-121.09288,,44.9,34,15
